year(date);city;Semana;Tmin;Tmax;Tmean
2016;Barranquilla;5;25,61428571;31,31142857;28,46285714
2016;Barranquilla;6;25,86;31,12714286;28,49357143
2016;Barranquilla;7;25,68;31,2;28,44
2016;Barranquilla;8;25,80857143;31,50714286;28,65785714
2016;Barranquilla;9;25,84142857;30,96857143;28,405
2016;Barranquilla;10;25,74714286;31,24;28,49357143
2016;Barranquilla;11;25,40857143;31,39285714;28,40071429
2016;Barranquilla;12;26,29;32,14285714;29,21642857
2016;Barranquilla;13;25,85714286;32,62142857;29,23928571
2016;Barranquilla;14;26,33428571;31,74857143;29,04142857
2016;Barranquilla;15;26,26857143;31,16428571;28,71642857
2016;Barranquilla;16;26,56;31,22857143;28,89428571
2016;Barranquilla;17;26,79142857;31,28857143;29,04
2016;Barranquilla;18;26,87;31,08285714;28,97642857
2016;Barranquilla;19;27,26;31,01857143;29,13928571
2016;Barranquilla;20;27,28571429;31,07428571;29,18
2016;Barranquilla;21;27,41;31,68714286;29,54857143
2016;Barranquilla;22;26,95142857;30,00142857;28,47642857
2016;Barranquilla;23;27,40714286;30,98;29,19357143
2016;Barranquilla;24;26,97714286;31,25;29,11357143
2016;Barranquilla;25;26,87428571;30,92857143;28,90142857
2016;Barranquilla;26;26,94142857;30,82285714;28,88214286
2016;Barranquilla;27;26,55428571;30,77571429;28,665
2016;Barranquilla;28;26,88571429;30,99714286;28,94142857
2016;Barranquilla;29;26,56142857;30,27714286;28,41928571
2016;Barranquilla;30;26,51428571;30,88428571;28,69928571
2016;Barranquilla;31;26,41142857;30,66571429;28,53857143
2016;Barranquilla;32;27,13142857;31,35142857;29,24142857
2016;Barranquilla;33;26,91285714;31,27428571;29,09357143
2016;Barranquilla;34;26,88428571;31,66857143;29,27642857
2016;Barranquilla;35;26,29;30,58714286;28,43857143
2016;Barranquilla;36;26,52714286;30,55571429;28,54142857
2016;Barranquilla;37;26,86857143;30,04714286;28,45785714
2016;Barranquilla;38;26,91428571;30,33857143;28,62642857
2016;Barranquilla;39;27,32;30,60428571;28,96214286
2016;Barranquilla;40;26,45;29,76;28,105
2016;Barranquilla;41;26,14142857;29,67142857;27,90642857
2016;Barranquilla;42;26,40285714;29,28857143;27,84571429
2016;Barranquilla;43;26,74;29,72857143;28,23428571
2016;Barranquilla;44;26,45857143;29,44428571;27,95142857
2016;Barranquilla;45;26,88285714;29,92142857;28,40214286
2016;Barranquilla;46;26,63857143;29,87142857;28,255
2016;Barranquilla;47;26,13714286;29,64428571;27,89071429
2016;Barranquilla;48;26,5;29,56714286;28,03357143
2016;Barranquilla;49;26,61857143;30,31571429;28,46714286
2016;Barranquilla;50;26,48;29,71142857;28,09571429
2016;Barranquilla;51;25,44428571;29,41428571;27,42928571
2016;Barranquilla;52;25,25142857;29,31714286;27,28428571
2016;Barranquilla;53;25,285;28,905;27,095
2016;Bogota;1;16,01142857;26,04714286;21,02928571
2016;Bogota;2;15,99857143;26,87571429;21,43714286
2016;Bogota;3;14,67857143;28,95714286;21,81785714
2016;Bogota;4;15,25857143;27,96714286;21,61285714
2016;Bogota;5;15,67571429;27,39428571;21,535
2016;Bogota;6;16,3;27,70714286;22,00357143
2016;Bogota;7;17,00285714;27,89428571;22,44857143
2016;Bogota;8;16,34571429;26,98;21,66285714
2016;Bogota;9;16,73857143;27,56142857;22,15
2016;Bogota;10;16,42285714;25,68;21,05142857
2016;Bogota;11;16,95857143;24,97571429;20,96714286
2016;Bogota;12;16,50714286;28,00714286;22,25714286
2016;Bogota;13;16,33285714;27,47142857;21,90214286
2016;Bogota;14;15,91857143;22,66571429;19,29214286
2016;Bogota;15;16,02;23,97571429;19,99785714
2016;Bogota;16;15,86571429;25,13142857;20,49857143
2016;Bogota;17;15,89857143;23,96;19,92928571
2016;Bogota;18;15,6;23,70428571;19,65214286
2016;Bogota;19;15,12428571;22,89;19,00714286
2016;Bogota;20;15,38;24,85714286;20,11857143
2016;Bogota;21;15,61;25,46;20,535
2016;Bogota;22;14,95142857;23,79;19,37071429
2016;Bogota;23;14,63428571;24,52142857;19,57785714
2016;Bogota;24;12,92714286;23,92428571;18,42571429
2016;Bogota;25;13,06428571;23,15142857;18,10785714
2016;Bogota;26;13,86428571;23,89285714;18,87857143
2016;Bogota;27;14,13714286;24,11714286;19,12714286
2016;Bogota;28;13,48857143;24,45142857;18,97
2016;Bogota;29;13,56142857;24,07142857;18,81642857
2016;Bogota;30;13,8;23,91857143;18,85928571
2016;Bogota;31;14,04428571;24,24428571;19,14428571
2016;Bogota;32;13,95714286;25,91285714;19,935
2016;Bogota;33;13,77571429;25,07285714;19,42428571
2016;Bogota;34;13,46571429;25,41714286;19,44142857
2016;Bogota;35;13,46285714;25,44857143;19,45571429
2016;Bogota;36;14,04428571;24,87571429;19,46
2016;Bogota;37;14,37571429;24,56142857;19,46857143
2016;Bogota;38;13,40142857;25,28428571;19,34285714
2016;Bogota;39;13,76857143;25,64714286;19,70785714
2016;Bogota;40;15,86142857;23,51142857;19,68642857
2016;Bogota;41;15,21285714;23,83;19,52142857
2016;Bogota;42;14,39142857;25,16571429;19,77857143
2016;Bogota;43;15,31714286;23,49285714;19,405
2016;Bogota;44;14,88428571;22,72285714;18,80357143
2016;Bogota;45;14,89428571;23,57;19,23214286
2016;Bogota;46;14,57285714;22,92285714;18,74785714
2016;Bogota;47;14,64;22,67857143;18,65928571
2016;Bogota;48;15,12285714;22,50571429;18,81428571
2016;Bogota;49;15,22571429;22,23;18,72785714
2016;Bogota;50;14,71857143;23,59571429;19,15714286
2016;Bogota;51;14,83142857;22,43714286;18,63428571
2016;Bogota;52;14,68142857;23,83714286;19,25928571
2016;Bogota;53;14,55;22,33;18,44
2016;Cali;1;13,98285714;23,18714286;18,585
2016;Cali;2;13,75428571;21,09428571;17,42428571
2016;Cali;3;13,85714286;24,27428571;19,06571429
2016;Cali;4;13,16428571;25,00428571;19,08428571
2016;Cali;5;13,52714286;23,78714286;18,65714286
2016;Cali;6;14,29142857;23,56;18,92571429
2016;Cali;7;14,45;24,09428571;19,27214286
2016;Cali;8;14,85857143;22,64571429;18,75214286
2016;Cali;9;14,79714286;23,52714286;19,16214286
2016;Cali;10;14,01;21,55142857;17,78071429
2016;Cali;11;14,21142857;20,65285714;17,43214286
2016;Cali;12;14,01714286;23,81142857;18,91428571
2016;Cali;13;14,01142857;23,54714286;18,77928571
2016;Cali;14;14,12857143;21,47142857;17,8
2016;Cali;15;13,80857143;21,55714286;17,68285714
2016;Cali;16;13,51714286;23,20857143;18,36285714
2016;Cali;17;13,88714286;21,57428571;17,73071429
2016;Cali;18;13,25857143;21,76428571;17,51142857
2016;Cali;19;13,32428571;21,33571429;17,33
2016;Cali;20;13,4;22,55571429;17,97785714
2016;Cali;21;13,82428571;21,97571429;17,9
2016;Cali;22;13,50285714;20,76285714;17,13285714
2016;Cali;23;11,78571429;21,37714286;16,58142857
2016;Cali;24;11,15428571;21,57714286;16,36571429
2016;Cali;25;11,37714286;20,88428571;16,13071429
2016;Cali;26;12,23142857;21,48;16,85571429
2016;Cali;27;11,95857143;21,29142857;16,625
2016;Cali;28;11,95714286;21,82142857;16,88928571
2016;Cali;29;11,85571429;21,03857143;16,44714286
2016;Cali;30;11,79571429;21,45428571;16,625
2016;Cali;31;11,79;21,95285714;16,87142857
2016;Cali;32;12,49714286;23,20714286;17,85214286
2016;Cali;33;12,05714286;23,01;17,53357143
2016;Cali;34;11,97714286;23,64857143;17,81285714
2016;Cali;35;11,61571429;22,17285714;16,89428571
2016;Cali;36;11,52428571;23,09714286;17,31071429
2016;Cali;37;12,83428571;20,85142857;16,84285714
2016;Cali;38;11,12571429;22,70285714;16,91428571
2016;Cali;39;12,14428571;21,73714286;16,94071429
2016;Cali;40;13,58;21,19;17,385
2016;Cali;41;13,45142857;20,44428571;16,94785714
2016;Cali;42;13,14;22,54571429;17,84285714
2016;Cali;43;13,13285714;20,63142857;16,88214286
2016;Cali;44;13,10285714;20,62857143;16,86571429
2016;Cali;45;13,21142857;20,67428571;16,94285714
2016;Cali;46;12,97142857;20,62;16,79571429
2016;Cali;47;12,36;21,33142857;16,84571429
2016;Cali;48;12,73857143;20,46;16,59928571
2016;Cali;49;13,56142857;18,85285714;16,20714286
2016;Cali;50;13,13428571;19,88428571;16,50928571
2016;Cali;51;12,34;20,42285714;16,38142857
2016;Cali;52;12,74571429;20,19285714;16,46928571
2016;Cali;53;11,33;20,385;15,8575
2016;Medellin;1;14,07714286;20,95;17,51357143
2016;Medellin;2;14,42714286;21,64714286;18,03714286
2016;Medellin;3;12,24857143;23,77428571;18,01142857
2016;Medellin;4;13,12428571;23,91428571;18,51928571
2016;Medellin;5;12,80285714;23,97;18,38642857
2016;Medellin;6;13,66428571;23,61;18,63714286
2016;Medellin;7;14,62142857;24,62285714;19,62214286
2016;Medellin;8;14,44285714;23,49571429;18,96928571
2016;Medellin;9;14,74571429;24,34142857;19,54357143
2016;Medellin;10;14,35571429;22,6;18,47785714
2016;Medellin;11;14,48428571;22,31857143;18,40142857
2016;Medellin;12;15,09142857;23,66714286;19,37928571
2016;Medellin;13;14,61428571;24,11571429;19,365
2016;Medellin;14;14,29;22,39285714;18,34142857
2016;Medellin;15;14,56285714;21,91857143;18,24071429
2016;Medellin;16;14,90428571;22,7;18,80214286
2016;Medellin;17;14,90714286;21,55428571;18,23071429
2016;Medellin;18;14,46428571;20,68285714;17,57357143
2016;Medellin;19;14,26571429;20,48857143;17,37714286
2016;Medellin;20;14,64285714;22,34428571;18,49357143
2016;Medellin;21;14,76857143;21,97;18,36928571
2016;Medellin;22;14,30285714;20,27428571;17,28857143
2016;Medellin;23;13,89285714;20,44285714;17,16785714
2016;Medellin;24;13,40142857;20,88;17,14071429
2016;Medellin;25;13,31;20,80142857;17,05571429
2016;Medellin;26;13,61;20,97142857;17,29071429
2016;Medellin;27;13,92142857;20,76428571;17,34285714
2016;Medellin;28;13,22714286;20,94857143;17,08785714
2016;Medellin;29;13,37285714;20,55571429;16,96428571
2016;Medellin;30;13,33285714;20,43142857;16,88214286
2016;Medellin;31;13,69142857;20,70857143;17,2
2016;Medellin;32;13,53142857;21,45285714;17,49214286
2016;Medellin;33;13,64428571;21,23571429;17,44
2016;Medellin;34;13,09142857;21,59142857;17,34142857
2016;Medellin;35;13,75142857;20,04142857;16,89642857
2016;Medellin;36;13,67142857;20,14714286;16,90928571
2016;Medellin;37;13,86571429;20,85;17,35785714
2016;Medellin;38;13,19714286;21,06142857;17,12928571
2016;Medellin;39;13,51857143;20,76571429;17,14214286
2016;Medellin;40;13,38714286;19,71571429;16,55142857
2016;Medellin;41;13,81285714;18,58285714;16,19785714
2016;Medellin;42;14,37;20,00142857;17,18571429
2016;Medellin;43;13,21428571;19,42571429;16,32
2016;Medellin;44;13,46;19,81428571;16,63714286
2016;Medellin;45;13,95428571;19,95;16,95214286
2016;Medellin;46;13,65857143;19,8;16,72928571
2016;Medellin;47;13,25857143;20,13285714;16,69571429
2016;Medellin;48;13,69285714;19,79285714;16,74285714
2016;Medellin;49;13,54;18,71714286;16,12857143
2016;Medellin;50;13,44714286;20,97571429;17,21142857
2016;Medellin;51;12,40142857;20,71;16,55571429
2016;Medellin;52;13,44285714;19,97428571;16,70857143
2016;Medellin;53;14,18;20,85;17,515
2017;Barranquilla;1;24,71714286;29,64;27,17857143
2017;Barranquilla;2;24,69857143;28,02428571;26,36142857
2017;Barranquilla;3;23,79714286;28,79;26,29357143
2017;Barranquilla;4;23,99571429;29,74;26,86785714
2017;Barranquilla;5;25,00714286;30,06;27,53357143
2017;Barranquilla;6;25,02;30,51571429;27,76785714
2017;Barranquilla;7;24,31857143;30,19857143;27,25857143
2017;Barranquilla;8;24,23;30,53714286;27,38357143
2017;Barranquilla;9;25,74;30,81142857;28,27571429
2017;Barranquilla;10;25,59285714;30,67;28,13142857
2017;Barranquilla;11;25,51142857;30,54142857;28,02642857
2017;Barranquilla;12;25,37428571;30,56285714;27,96857143
2017;Barranquilla;13;25,85;31,1;28,475
2017;Barranquilla;14;26,32714286;32,09714286;29,21214286
2017;Barranquilla;15;26,07;30,6;28,335
2017;Barranquilla;16;26,24142857;30,87714286;28,55928571
2017;Barranquilla;17;26,73;32,10571429;29,41785714
2017;Barranquilla;18;26,59571429;31,44;29,01785714
2017;Barranquilla;19;26,30857143;30,50142857;28,405
2017;Barranquilla;20;26,82571429;30,37;28,59785714
2017;Barranquilla;21;26,84;30,31714286;28,57857143
2017;Barranquilla;22;26,69428571;30,57285714;28,63357143
2017;Barranquilla;23;26,82428571;30,93428571;28,87928571
2017;Barranquilla;24;26,70428571;30,02714286;28,36571429
2017;Barranquilla;25;26,64142857;30,45857143;28,55
2017;Barranquilla;26;26,62;30,30714286;28,46357143
2017;Barranquilla;27;26,62714286;29,86714286;28,24714286
2017;Barranquilla;28;26,52714286;29,67571429;28,10142857
2017;Barranquilla;29;26,55428571;29,81142857;28,18285714
2017;Barranquilla;30;27,03857143;30,38857143;28,71357143
2017;Barranquilla;31;26,60428571;29,75142857;28,17785714
2017;Barranquilla;32;27,11;30,37714286;28,74357143
2017;Barranquilla;33;26,89857143;30,40857143;28,65357143
2017;Barranquilla;34;26,73142857;30,46;28,59571429
2017;Barranquilla;35;26,99285714;30,51428571;28,75357143
2017;Barranquilla;36;26,87714286;30,01285714;28,445
2017;Barranquilla;37;26,91857143;30,65285714;28,78571429
2017;Barranquilla;38;27,24428571;30,67571429;28,96
2017;Barranquilla;39;26,76714286;30,00142857;28,38428571
2017;Barranquilla;40;26,05428571;28,86;27,45714286
2017;Barranquilla;41;27,17142857;30,28142857;28,72642857
2017;Barranquilla;42;27,59142857;31,12714286;29,35928571
2017;Barranquilla;43;26,78142857;30,30714286;28,54428571
2017;Barranquilla;44;26,51142857;30,15285714;28,33214286
2017;Barranquilla;45;26,38;29,45;27,915
2017;Barranquilla;46;26,03857143;28,74;27,38928571
2017;Barranquilla;47;26,17285714;29,90714286;28,04
2017;Barranquilla;48;26,89714286;30,41428571;28,65571429
2017;Barranquilla;49;26,67285714;30,22571429;28,44928571
2017;Barranquilla;50;25,70142857;30,14;27,92071429
2017;Barranquilla;51;25,84;30,10142857;27,97071429
2017;Barranquilla;52;25,43428571;29,28428571;27,35928571
2017;Barranquilla;53;25,55;28,75;27,15
2017;Bogota;1;14,30142857;24,00714286;19,15428571
2017;Bogota;2;15,03;22,39857143;18,71428571
2017;Bogota;3;14,05;22,53285714;18,29142857
2017;Bogota;4;13,50714286;23,63;18,56857143
2017;Bogota;5;15,04142857;25,27428571;20,15785714
2017;Bogota;6;14,54;26,22714286;20,38357143
2017;Bogota;7;14,30857143;24,57428571;19,44142857
2017;Bogota;8;14,66428571;23,40571429;19,035
2017;Bogota;9;14,84142857;24,39142857;19,61642857
2017;Bogota;10;15,71;23,62;19,665
2017;Bogota;11;15,18142857;22,51571429;18,84857143
2017;Bogota;12;15,34428571;21,84142857;18,59285714
2017;Bogota;13;15,10571429;22,93285714;19,01928571
2017;Bogota;14;14,72857143;25,48285714;20,10571429
2017;Bogota;15;15,05;22,74285714;18,89642857
2017;Bogota;16;14,69;23,05285714;18,87142857
2017;Bogota;17;15,09428571;24,16571429;19,63
2017;Bogota;18;15,09857143;23,39285714;19,24571429
2017;Bogota;19;15,22285714;22,05;18,63642857
2017;Bogota;20;14,62;23,42714286;19,02357143
2017;Bogota;21;14,27285714;23,57428571;18,92357143
2017;Bogota;22;13,76857143;23,62571429;18,69714286
2017;Bogota;23;14,91428571;23,21428571;19,06428571
2017;Bogota;24;14,32428571;22,68571429;18,505
2017;Bogota;25;14,26285714;22,25571429;18,25928571
2017;Bogota;26;14,04714286;22,85714286;18,45214286
2017;Bogota;27;13,06142857;23,04857143;18,055
2017;Bogota;28;14,02571429;22,98;18,50285714
2017;Bogota;29;14,00714286;22,79;18,39857143
2017;Bogota;30;13,66428571;23,51571429;18,59
2017;Bogota;31;13,50571429;23,49714286;18,50142857
2017;Bogota;32;13,70857143;24,00714286;18,85785714
2017;Bogota;33;14,31142857;24,28714286;19,29928571
2017;Bogota;34;13,63285714;23,78142857;18,70714286
2017;Bogota;35;13,23857143;23,70285714;18,47071429
2017;Bogota;36;14,16142857;23,80571429;18,98357143
2017;Bogota;37;14,04714286;25,22714286;19,63714286
2017;Bogota;38;15,05857143;23,57285714;19,31571429
2017;Bogota;39;14,58285714;24,00285714;19,29285714
2017;Bogota;40;14,09857143;23,44142857;18,77
2017;Bogota;41;14,61428571;23,92142857;19,26785714
2017;Bogota;42;14,55714286;25,03285714;19,795
2017;Bogota;43;14,71857143;22,46428571;18,59142857
2017;Bogota;44;14,73142857;21,68714286;18,20928571
2017;Bogota;45;15,15857143;22,27571429;18,71714286
2017;Bogota;46;15,05428571;22;18,52714286
2017;Bogota;47;14,76571429;22,90428571;18,835
2017;Bogota;48;14,96285714;23,34428571;19,15357143
2017;Bogota;49;14,51285714;23,98857143;19,25071429
2017;Bogota;50;14,32714286;23,04285714;18,685
2017;Bogota;51;13,22142857;24,18;18,70071429
2017;Bogota;52;14,90571429;22,02;18,46285714
2017;Bogota;53;14,14;21,19;17,665
2017;Cali;1;12,05857143;20,86571429;16,46214286
2017;Cali;2;12,65285714;19,75571429;16,20428571
2017;Cali;3;12,87714286;19,36285714;16,12
2017;Cali;4;11,95428571;20,70571429;16,33
2017;Cali;5;12,90428571;21,39142857;17,14785714
2017;Cali;6;11,67;22,73857143;17,20428571
2017;Cali;7;11,75857143;21,55714286;16,65785714
2017;Cali;8;11,88714286;20,43;16,15857143
2017;Cali;9;12,63857143;20,27142857;16,455
2017;Cali;10;13,21857143;20,71285714;16,96571429
2017;Cali;11;12,50428571;19,98285714;16,24357143
2017;Cali;12;13,10714286;19,52142857;16,31428571
2017;Cali;13;12,87714286;20,38428571;16,63071429
2017;Cali;14;13,00142857;22,17285714;17,58714286
2017;Cali;15;13,48428571;20,34857143;16,91642857
2017;Cali;16;12,62285714;20,65428571;16,63857143
2017;Cali;17;12,53714286;21,77142857;17,15428571
2017;Cali;18;13,40142857;20,14714286;16,77428571
2017;Cali;19;13,40428571;19,68714286;16,54571429
2017;Cali;20;13,04285714;20,87285714;16,95785714
2017;Cali;21;13,18285714;21,27;17,22642857
2017;Cali;22;12,59142857;21,36714286;16,97928571
2017;Cali;23;12,89285714;20,72285714;16,80785714
2017;Cali;24;12,49285714;20,29428571;16,39357143
2017;Cali;25;12,39;20,44714286;16,41857143
2017;Cali;26;12,31285714;20,61285714;16,46285714
2017;Cali;27;11,53857143;21,11428571;16,32642857
2017;Cali;28;11,82857143;20,76714286;16,29785714
2017;Cali;29;11,40285714;21,09142857;16,24714286
2017;Cali;30;11,65428571;21,48571429;16,57
2017;Cali;31;11,42;21,84857143;16,63428571
2017;Cali;32;12,93571429;21,60857143;17,27214286
2017;Cali;33;12,08285714;21,62;16,85142857
2017;Cali;34;11,95857143;21,78;16,86928571
2017;Cali;35;11,98571429;21,48142857;16,73357143
2017;Cali;36;12,33428571;21,26571429;16,8
2017;Cali;37;12,42571429;21,90142857;17,16357143
2017;Cali;38;12,52571429;21,02571429;16,77571429
2017;Cali;39;12,29857143;20,64428571;16,47142857
2017;Cali;40;12,74571429;19,25142857;15,99857143
2017;Cali;41;12,14;21,44142857;16,79071429
2017;Cali;42;13,22285714;22,05285714;17,63785714
2017;Cali;43;13,37;19,58428571;16,47714286
2017;Cali;44;12,82571429;19,26571429;16,04571429
2017;Cali;45;13,03571429;20,23;16,63285714
2017;Cali;46;12,13285714;20,09571429;16,11428571
2017;Cali;47;13,30142857;19,69142857;16,49642857
2017;Cali;48;13,19428571;20,74857143;16,97142857
2017;Cali;49;12,66;20,74142857;16,70071429
2017;Cali;50;12,32;20,59285714;16,45642857
2017;Cali;51;12,41714286;22,12142857;17,26928571
2017;Cali;52;13,10142857;18,79714286;15,94928571
2017;Cali;53;13,78;18,4;16,09
2017;Medellin;1;13,31142857;20,93714286;17,12428571
2017;Medellin;2;12,46;20,52571429;16,49285714
2017;Medellin;3;12,38;20,82571429;16,60285714
2017;Medellin;4;11,66571429;20,91428571;16,29
2017;Medellin;5;13,25;21,14571429;17,19785714
2017;Medellin;6;12,86857143;22,67714286;17,77285714
2017;Medellin;7;11,96857143;21,58;16,77428571
2017;Medellin;8;12,47571429;21,49714286;16,98642857
2017;Medellin;9;12,84571429;20,8;16,82285714
2017;Medellin;10;13,65;19,65857143;16,65428571
2017;Medellin;11;13,30857143;20,27571429;16,79214286
2017;Medellin;12;13,79428571;19,82;16,80714286
2017;Medellin;13;13,74428571;20,76142857;17,25285714
2017;Medellin;14;13,88857143;21,97571429;17,93214286
2017;Medellin;15;13,74142857;20,93285714;17,33714286
2017;Medellin;16;13,81428571;19,65857143;16,73642857
2017;Medellin;17;14,05;21,00428571;17,52714286
2017;Medellin;18;13,85;20,16428571;17,00714286
2017;Medellin;19;14,31142857;19,33285714;16,82214286
2017;Medellin;20;14,40571429;20,65571429;17,53071429
2017;Medellin;21;14,59714286;21,46571429;18,03142857
2017;Medellin;22;13,84714286;20,69285714;17,27
2017;Medellin;23;14,17857143;20,75285714;17,46571429
2017;Medellin;24;13,62571429;20,07285714;16,84928571
2017;Medellin;25;13,52142857;19,75571429;16,63857143
2017;Medellin;26;13,15571429;20,65142857;16,90357143
2017;Medellin;27;13,22571429;21,07428571;17,15
2017;Medellin;28;13,57428571;20,77142857;17,17285714
2017;Medellin;29;13,21142857;20,90428571;17,05785714
2017;Medellin;30;13,94857143;21,44142857;17,695
2017;Medellin;31;13,29;20,28714286;16,78857143
2017;Medellin;32;13,56142857;21,00142857;17,28142857
2017;Medellin;33;14,00857143;21,21142857;17,61
2017;Medellin;34;13,05714286;20,56;16,80857143
2017;Medellin;35;13,46142857;20,80857143;17,135
2017;Medellin;36;13,36285714;20,44857143;16,90571429
2017;Medellin;37;14,23428571;20,16571429;17,2
2017;Medellin;38;13,77571429;20,47;17,12285714
2017;Medellin;39;13,68714286;19,67142857;16,67928571
2017;Medellin;40;13,29285714;19,27428571;16,28357143
2017;Medellin;41;13,51;21,10285714;17,30642857
2017;Medellin;42;14,23428571;22,14;18,18714286
2017;Medellin;43;13,51714286;19,20285714;16,36
2017;Medellin;44;12,73428571;20,32285714;16,52857143
2017;Medellin;45;13,55285714;19,87714286;16,715
2017;Medellin;46;12,6;19,41714286;16,00857143
2017;Medellin;47;13,68428571;19,15571429;16,42
2017;Medellin;48;13,75857143;19,92285714;16,84071429
2017;Medellin;49;14,20142857;20,76285714;17,48214286
2017;Medellin;50;12,77285714;20,78428571;16,77857143
2017;Medellin;51;11,02142857;22,02428571;16,52285714
2017;Medellin;52;12,34142857;19,47714286;15,90928571
2017;Medellin;53;12,9;19,07;15,985
2018;Barranquilla;1;25,36857143;28,69857143;27,03357143
2018;Barranquilla;2;25,66714286;30,46142857;28,06428571
2018;Barranquilla;3;25,67;29,84285714;27,75642857
2018;Barranquilla;4;25,45;30,60857143;28,02928571
2018;Barranquilla;5;24,88;30,28285714;27,58142857
2018;Barranquilla;6;24,33571429;30,22714286;27,28142857
2018;Barranquilla;7;24,31571429;29,71428571;27,015
2018;Barranquilla;8;23,70142857;29,91428571;26,80785714
2018;Barranquilla;9;24,00714286;29,62;26,81357143
2018;Barranquilla;10;25,01428571;30,67;27,84214286
2018;Barranquilla;11;25,84;31,47571429;28,65785714
2018;Barranquilla;12;25,54714286;30,75;28,14857143
2018;Barranquilla;13;25,23571429;30,35142857;27,79357143
2018;Barranquilla;14;25,18714286;30,29285714;27,74
2018;Barranquilla;15;25,62428571;31,47285714;28,54857143
2018;Barranquilla;16;26,00714286;30,78;28,39357143
2018;Barranquilla;17;25,94571429;30,85571429;28,40071429
2018;Barranquilla;18;26,08;30,40285714;28,24142857
2018;Barranquilla;19;26,23;30,56142857;28,39571429
2018;Barranquilla;20;26,01714286;29,55142857;27,78428571
2018;Barranquilla;21;26,28857143;29,81714286;28,05285714
2018;Barranquilla;22;26,79142857;30,96857143;28,88
2018;Barranquilla;23;26,52571429;30,52428571;28,525
2018;Barranquilla;24;26,22857143;30,34571429;28,28714286
2018;Barranquilla;25;26,01714286;29,63142857;27,82428571
2018;Barranquilla;26;26,09;29,61857143;27,85428571
2018;Barranquilla;27;25,87428571;30,17285714;28,02357143
2018;Barranquilla;28;26,03428571;29,96571429;28
2018;Barranquilla;29;25,88857143;29,59428571;27,74142857
2018;Barranquilla;30;26,06857143;29,76428571;27,91642857
2018;Barranquilla;31;26,25285714;29,87857143;28,06571429
2018;Barranquilla;32;26,36142857;30,55285714;28,45714286
2018;Barranquilla;33;25,92142857;30,51714286;28,21928571
2018;Barranquilla;34;26,59285714;30,52714286;28,56
2018;Barranquilla;35;26,51285714;29,63;28,07142857
2018;Barranquilla;36;26,15857143;29,83571429;27,99714286
2018;Barranquilla;37;26,51;30,53571429;28,52285714
2018;Barranquilla;38;26,90428571;30,5;28,70214286
2018;Barranquilla;39;26,75285714;29,59142857;28,17214286
2018;Barranquilla;40;26,28142857;29,76714286;28,02428571
2018;Barranquilla;41;25,84142857;29,06428571;27,45285714
2018;Barranquilla;42;26,77857143;30,15714286;28,46785714
2018;Barranquilla;43;26,8;29,49428571;28,14714286
2018;Barranquilla;44;26,45714286;29,99857143;28,22785714
2018;Barranquilla;45;26,54;30,37285714;28,45642857
2018;Barranquilla;46;26,80142857;29,95142857;28,37642857
2018;Barranquilla;47;26,19285714;30,03857143;28,11571429
2018;Barranquilla;48;25,68714286;30,40571429;28,04642857
2018;Barranquilla;49;25,09571429;30,25571429;27,67571429
2018;Barranquilla;50;25,11285714;30,11714286;27,615
2018;Barranquilla;51;24,80571429;29,87428571;27,34
2018;Barranquilla;52;24,13428571;30,11142857;27,12285714
2018;Barranquilla;53;23,52;29,84;26,68
2018;Bogota;1;14,81285714;22,28285714;18,54785714
2018;Bogota;2;14,74571429;22,13428571;18,44
2018;Bogota;3;14,34714286;23,14714286;18,74714286
2018;Bogota;4;13,49142857;24,66714286;19,07928571
2018;Bogota;5;14,98142857;24,53285714;19,75714286
2018;Bogota;6;14,87285714;24,86428571;19,86857143
2018;Bogota;7;15,40142857;24,07285714;19,73714286
2018;Bogota;8;14,61428571;22,80714286;18,71071429
2018;Bogota;9;14,16285714;23,22142857;18,69214286
2018;Bogota;10;14,95;24,85;19,9
2018;Bogota;11;15,16285714;25,09142857;20,12714286
2018;Bogota;12;15,47428571;23,80714286;19,64071429
2018;Bogota;13;15,11142857;23,00857143;19,06
2018;Bogota;14;14,22285714;21,34857143;17,78571429
2018;Bogota;15;14,49285714;21,50571429;17,99928571
2018;Bogota;16;14,72428571;23;18,86214286
2018;Bogota;17;14,87;22,89;18,88
2018;Bogota;18;15,09428571;23,38;19,23714286
2018;Bogota;19;14,84142857;22,63714286;18,73928571
2018;Bogota;20;14,35571429;22,82285714;18,58928571
2018;Bogota;21;14,16571429;22,48428571;18,325
2018;Bogota;22;14,71285714;23,18;18,94642857
2018;Bogota;23;13,81285714;23,29142857;18,55214286
2018;Bogota;24;13,69428571;22,80428571;18,24928571
2018;Bogota;25;13,49285714;22,22857143;17,86071429
2018;Bogota;26;12,96428571;22,37714286;17,67071429
2018;Bogota;27;13,64714286;22,72857143;18,18785714
2018;Bogota;28;13,37;22,79142857;18,08071429
2018;Bogota;29;13,31285714;23,38285714;18,34785714
2018;Bogota;30;13,75428571;22,81571429;18,285
2018;Bogota;31;13,44428571;22,8;18,12214286
2018;Bogota;32;11,97;23,01857143;17,49428571
2018;Bogota;33;12,42;23,01571429;17,71785714
2018;Bogota;34;12,48571429;23,57857143;18,03214286
2018;Bogota;35;13,21714286;23,93571429;18,57642857
2018;Bogota;36;12,98857143;23,30571429;18,14714286
2018;Bogota;37;14,18142857;23,22285714;18,70214286
